env_id,axis,model_label,comparison,reliability_auc_delta,catastrophe_recovery_area,catastrophe_harm_area,dominance_threshold_fraction,strict_improvement_threshold_fraction,worst_survival_delta,worst_survival_delta_threshold,max_survival_delta,max_survival_delta_threshold
Walker2d-v5,action_replace,tvc100,tvc100_minus_vanilla,-0.206775,0.007583333333333333,0.21435833333333332,0.0945273631840796,0.06965174129353234,-0.49,0.165,0.22666666666666668,0.07
Walker2d-v5,action_replace,tvc150,tvc150_minus_vanilla,-0.21244166666666664,0.0005166666666666664,0.2129583333333333,0.03980099502487562,0.01990049751243781,-0.4233333333333333,0.165,0.036666666666666625,0.04
Walker2d-v5,action_replace,tvc200,tvc200_minus_vanilla,-0.18210833333333334,0.0,0.18210833333333334,0.014925373134328358,0.0,-0.27666666666666667,0.335,0.0,0.0
Walker2d-v5,action_replace,tvc225,tvc225_minus_vanilla,-0.15599166666666664,0.0,0.15599166666666664,0.014925373134328358,0.0,-0.2366666666666667,0.34,0.0,0.0
Walker2d-v5,action_replace,tvc250,tvc250_minus_vanilla,-0.08899166666666666,1.6666666666666488e-05,0.08900833333333333,0.01990049751243781,0.004975124378109453,-0.12333333333333334,0.625,0.0033333333333332993,0.04
Walker2d-v5,action_replace,tvc275,tvc275_minus_vanilla,-0.069525,0.0,0.069525,0.029850746268656716,0.0,-0.09000000000000002,0.13,0.0,0.0
Walker2d-v5,action_replace,tvc300,tvc300_minus_vanilla,-0.016749999999999998,0.0017000000000000001,0.018449999999999998,0.2935323383084577,0.208955223880597,-0.05666666666666667,0.9450000000000001,0.020000000000000018,0.22
Walker2d-v5,action_replace,tvc400,tvc400_minus_vanilla,0.02721666666666667,0.027533333333333337,0.0003166666666666668,0.9601990049751243,0.9303482587064676,-0.016666666666666607,0.055,0.04666666666666669,0.53
Walker2d-v5,action_replace,tvc500,tvc500_minus_vanilla,-0.03285,0.0,0.03285,0.01990049751243781,0.0,-0.05,0.735,0.0,0.0
Walker2d-v5,action_replace,vanilla,vanilla_minus_vanilla,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,actuator_gain,tvc100,tvc100_minus_vanilla,-0.30389444444444447,0.012344444444444446,0.3162388888888889,0.08955223880597014,0.0845771144278607,-0.4777777777777778,0.23500000000000001,0.19333333333333336,0.06
Walker2d-v5,actuator_gain,tvc150,tvc150_minus_vanilla,-0.28639444444444445,0.005833333333333333,0.29222777777777775,0.07462686567164178,0.07462686567164178,-0.42444444444444446,0.375,0.09777777777777774,0.055
Walker2d-v5,actuator_gain,tvc200,tvc200_minus_vanilla,-0.2196611111111111,0.0,0.2196611111111111,0.004975124378109453,0.0,-0.3422222222222222,0.635,0.0,0.0
Walker2d-v5,actuator_gain,tvc225,tvc225_minus_vanilla,-0.18121666666666664,0.0,0.18121666666666664,0.004975124378109453,0.0,-0.2866666666666667,0.635,0.0,0.0
Walker2d-v5,actuator_gain,tvc250,tvc250_minus_vanilla,-0.10436111111111111,0.00011111111111111068,0.10447222222222222,0.03482587064676617,0.01990049751243781,-0.21333333333333337,0.81,0.008888888888888835,0.005
Walker2d-v5,actuator_gain,tvc275,tvc275_minus_vanilla,-0.08405555555555555,3.3333333333332996e-05,0.08408888888888888,0.004975124378109453,0.004975124378109453,-0.18222222222222223,0.845,0.006666666666666599,0.005
Walker2d-v5,actuator_gain,tvc300,tvc300_minus_vanilla,-0.030366666666666663,0.0037888888888888885,0.03415555555555555,0.3781094527363184,0.35323383084577115,-0.1333333333333333,0.895,0.03555555555555545,0.005
Walker2d-v5,actuator_gain,tvc400,tvc400_minus_vanilla,0.009850000000000001,0.010294444444444446,0.0004444444444444452,0.8805970149253731,0.835820895522388,-0.011111111111111072,0.065,0.042222222222222244,0.925
Walker2d-v5,actuator_gain,tvc500,tvc500_minus_vanilla,-0.03346666666666667,0.0006,0.034066666666666676,0.0845771144278607,0.07462686567164178,-0.060000000000000026,0.86,0.015555555555555545,0.055
Walker2d-v5,actuator_gain,vanilla,vanilla_minus_vanilla,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,damping,tvc100,tvc100_minus_vanilla,-0.8025722222222222,0.0,0.8025722222222222,0.0945273631840796,0.0,-0.9688888888888889,0.245,0.0,0.0
Walker2d-v5,damping,tvc150,tvc150_minus_vanilla,-0.7489944444444445,0.0,0.7489944444444445,0.11442786069651742,0.0,-0.9666666666666667,0.515,0.0,0.0
Walker2d-v5,damping,tvc200,tvc200_minus_vanilla,-0.5848388888888889,0.0,0.5848388888888889,0.14427860696517414,0.0,-0.9511111111111111,0.6950000000000001,0.0,0.0
Walker2d-v5,damping,tvc225,tvc225_minus_vanilla,-0.47278333333333333,0.0,0.47278333333333333,0.18407960199004975,0.0,-0.9,0.8200000000000001,0.0,0.0
Walker2d-v5,damping,tvc250,tvc250_minus_vanilla,-0.23997222222222223,0.0013000000000000006,0.24127222222222222,0.2835820895522388,0.08955223880597014,-0.7333333333333333,0.895,0.03111111111111109,0.225
Walker2d-v5,damping,tvc275,tvc275_minus_vanilla,-0.1637,0.0011999999999999997,0.16490000000000002,0.24875621890547264,0.05970149253731343,-0.6177777777777778,0.9450000000000001,0.03111111111111109,0.225
Walker2d-v5,damping,tvc300,tvc300_minus_vanilla,-0.06517777777777778,0.01664444444444444,0.08182222222222221,0.7263681592039801,0.5323383084577115,-0.5288888888888889,0.9450000000000001,0.033333333333333326,0.25
Walker2d-v5,damping,tvc400,tvc400_minus_vanilla,0.0015944444444444398,0.003361111111111108,0.0017666666666666683,0.7810945273631841,0.11940298507462686,-0.02444444444444438,0.88,0.10444444444444445,1.0
Walker2d-v5,damping,tvc500,tvc500_minus_vanilla,-0.05161111111111111,4.444444444444419e-05,0.05165555555555555,0.21393034825870647,0.014925373134328358,-0.26222222222222225,0.995,0.004444444444444362,0.195
Walker2d-v5,damping,vanilla,vanilla_minus_vanilla,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,foot_left_actuator_gain,tvc100,tvc100_minus_vanilla,-0.49722777777777777,0.0008555555555555556,0.4980833333333333,0.07462686567164178,0.03980099502487562,-0.7088888888888889,0.21,0.0377777777777778,0.075
Walker2d-v5,foot_left_actuator_gain,tvc150,tvc150_minus_vanilla,-0.4693277777777778,0.0001000000000000001,0.4694277777777778,0.05970149253731343,0.01990049751243781,-0.6355555555555555,0.32,0.011111111111111072,0.05
Walker2d-v5,foot_left_actuator_gain,tvc200,tvc200_minus_vanilla,-0.37597222222222226,0.0,0.37597222222222226,0.03980099502487562,0.0,-0.5533333333333333,0.64,0.0,0.0
Walker2d-v5,foot_left_actuator_gain,tvc225,tvc225_minus_vanilla,-0.3222277777777778,0.0,0.3222277777777778,0.03980099502487562,0.0,-0.5066666666666667,0.745,0.0,0.0
Walker2d-v5,foot_left_actuator_gain,tvc250,tvc250_minus_vanilla,-0.18090555555555557,0.0,0.18090555555555557,0.004975124378109453,0.0,-0.4044444444444445,0.8300000000000001,0.0,0.0
Walker2d-v5,foot_left_actuator_gain,tvc275,tvc275_minus_vanilla,-0.1608777777777778,1.1111111111111178e-05,0.16088888888888886,0.04975124378109453,0.004975124378109453,-0.3688888888888889,0.855,0.0022222222222222365,0.04
Walker2d-v5,foot_left_actuator_gain,tvc300,tvc300_minus_vanilla,-0.07951666666666667,0.0,0.07951666666666667,0.03980099502487562,0.0,-0.27555555555555555,0.905,0.0,0.0
Walker2d-v5,foot_left_actuator_gain,tvc400,tvc400_minus_vanilla,-0.013144444444444443,0.003599999999999998,0.016744444444444444,0.1791044776119403,0.0945273631840796,-0.0377777777777778,0.8300000000000001,0.08444444444444446,0.985
Walker2d-v5,foot_left_actuator_gain,tvc500,tvc500_minus_vanilla,-0.04137777777777778,0.0010888888888888897,0.042466666666666666,0.12935323383084577,0.0845771144278607,-0.10000000000000003,0.84,0.02444444444444449,0.09
Walker2d-v5,foot_left_actuator_gain,vanilla,vanilla_minus_vanilla,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,foot_left_damping,tvc100,tvc100_minus_vanilla,-0.8034944444444445,0.0,0.8034944444444445,0.0945273631840796,0.0,-0.9666666666666667,0.23,0.0,0.0
Walker2d-v5,foot_left_damping,tvc150,tvc150_minus_vanilla,-0.7504277777777778,0.0,0.7504277777777778,0.10945273631840796,0.0,-0.9666666666666667,0.47500000000000003,0.0,0.0
Walker2d-v5,foot_left_damping,tvc200,tvc200_minus_vanilla,-0.5885500000000001,0.0,0.5885500000000001,0.14925373134328357,0.0,-0.9555555555555555,0.6950000000000001,0.0,0.0
Walker2d-v5,foot_left_damping,tvc225,tvc225_minus_vanilla,-0.47325,2.2222222222222386e-05,0.4732722222222222,0.20398009950248755,0.004975124378109453,-0.9066666666666666,0.85,0.004444444444444473,0.19
Walker2d-v5,foot_left_damping,tvc250,tvc250_minus_vanilla,-0.24569444444444447,0.001144444444444444,0.2468388888888889,0.2835820895522388,0.0845771144278607,-0.7644444444444445,0.88,0.028888888888888853,0.22
Walker2d-v5,foot_left_damping,tvc275,tvc275_minus_vanilla,-0.1633722222222222,0.0011555555555555555,0.16452777777777777,0.263681592039801,0.06467661691542288,-0.6044444444444445,0.9400000000000001,0.028888888888888853,0.22
Walker2d-v5,foot_left_damping,tvc300,tvc300_minus_vanilla,-0.06305,0.01701111111111111,0.08006111111111111,0.736318407960199,0.5472636815920398,-0.5022222222222222,0.9400000000000001,0.03555555555555556,0.6900000000000001
Walker2d-v5,foot_left_damping,tvc400,tvc400_minus_vanilla,0.0016888888888888856,0.004199999999999999,0.0025111111111111137,0.8706467661691543,0.1791044776119403,-0.04888888888888887,0.875,0.12444444444444447,0.995
Walker2d-v5,foot_left_damping,tvc500,tvc500_minus_vanilla,-0.051699999999999996,0.0,0.051699999999999996,0.24378109452736318,0.0,-0.22888888888888886,0.99,0.0,0.0
Walker2d-v5,foot_left_damping,vanilla,vanilla_minus_vanilla,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,foot_left_friction,tvc100,tvc100_minus_vanilla,-0.7288888888888889,4.444444444444474e-05,0.7289333333333333,0.08955223880597014,0.01990049751243781,-0.9466666666666667,0.19,0.0022222222222222365,0.065
Walker2d-v5,foot_left_friction,tvc150,tvc150_minus_vanilla,-0.6883111111111111,3.333333333333355e-05,0.6883444444444444,0.07960199004975124,0.014925373134328358,-0.9088888888888889,0.365,0.0022222222222222365,0.065
Walker2d-v5,foot_left_friction,tvc200,tvc200_minus_vanilla,-0.5528222222222223,0.0,0.5528222222222223,0.06965174129353234,0.0,-0.86,0.675,0.0,0.0
Walker2d-v5,foot_left_friction,tvc225,tvc225_minus_vanilla,-0.4455111111111111,0.0,0.4455111111111111,0.06965174129353234,0.0,-0.7866666666666666,0.78,0.0,0.0
Walker2d-v5,foot_left_friction,tvc250,tvc250_minus_vanilla,-0.23893333333333333,0.0004777777777777786,0.2394111111111111,0.1890547263681592,0.06965174129353234,-0.6022222222222222,0.88,0.015555555555555545,0.23
Walker2d-v5,foot_left_friction,tvc275,tvc275_minus_vanilla,-0.17501666666666665,2.2222222222222372e-05,0.17503888888888888,0.0945273631840796,0.009950248756218905,-0.49777777777777776,0.89,0.0022222222222222365,0.065
Walker2d-v5,foot_left_friction,tvc300,tvc300_minus_vanilla,-0.06268333333333333,0.009466666666666667,0.07215,0.5472636815920398,0.44776119402985076,-0.43333333333333335,0.93,0.03111111111111109,0.56
Walker2d-v5,foot_left_friction,tvc400,tvc400_minus_vanilla,0.004261111111111113,0.007905555555555556,0.003644444444444444,0.5572139303482587,0.4079601990049751,-0.01777777777777778,0.335,0.09555555555555556,1.0
Walker2d-v5,foot_left_friction,tvc500,tvc500_minus_vanilla,-0.04705555555555555,0.0,0.04705555555555555,0.07462686567164178,0.0,-0.13999999999999996,0.92,0.0,0.0
Walker2d-v5,foot_left_friction,vanilla,vanilla_minus_vanilla,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,foot_left_mass,tvc100,tvc100_minus_vanilla,-0.7284583333333334,0.0,0.7284583333333334,0.03482587064676617,0.0,-0.969047619047619,0.2,0.0,0.0
Walker2d-v5,foot_left_mass,tvc150,tvc150_minus_vanilla,-0.6678750000000001,0.0,0.6678750000000001,0.06965174129353234,0.0,-0.9047619047619048,0.355,0.0,0.0
Walker2d-v5,foot_left_mass,tvc200,tvc200_minus_vanilla,-0.5153988095238096,0.0,0.5153988095238096,0.0945273631840796,0.0,-0.8142857142857143,0.6900000000000001,0.0,0.0
Walker2d-v5,foot_left_mass,tvc225,tvc225_minus_vanilla,-0.4265535714285714,0.0,0.4265535714285714,0.09950248756218906,0.0,-0.7666666666666666,0.805,0.0,0.0
Walker2d-v5,foot_left_mass,tvc250,tvc250_minus_vanilla,-0.21898214285714288,0.0006309523809523816,0.21961309523809525,0.23383084577114427,0.05970149253731343,-0.5833333333333334,0.87,0.014285714285714346,0.195
Walker2d-v5,foot_left_mass,tvc275,tvc275_minus_vanilla,-0.1456845238095238,0.0008809523809523807,0.14656547619047616,0.20398009950248755,0.06467661691542288,-0.48571428571428565,0.91,0.01904761904761909,0.20500000000000002
Walker2d-v5,foot_left_mass,tvc300,tvc300_minus_vanilla,-0.051773809523809514,0.02217857142857143,0.07395238095238096,0.6766169154228856,0.5074626865671642,-0.42857142857142855,0.91,0.06190476190476191,0.36
Walker2d-v5,foot_left_mass,tvc400,tvc400_minus_vanilla,0.011589285714285713,0.013017857142857142,0.0014285714285714292,0.8656716417910447,0.6318407960199005,-0.023809523809523836,0.88,0.13095238095238093,1.0
Walker2d-v5,foot_left_mass,tvc500,tvc500_minus_vanilla,-0.05270833333333333,8.333333333333298e-05,0.05279166666666666,0.23880597014925373,0.03482587064676617,-0.19761904761904758,0.92,0.0023809523809523725,0.17500000000000002
Walker2d-v5,foot_left_mass,vanilla,vanilla_minus_vanilla,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,friction,tvc100,tvc100_minus_vanilla,-0.5111611111111111,0.002877777777777778,0.5140388888888889,0.08955223880597014,0.05472636815920398,-0.7288888888888888,0.195,0.0822222222222222,0.05
Walker2d-v5,friction,tvc150,tvc150_minus_vanilla,-0.4854722222222222,0.0007555555555555555,0.48622777777777776,0.07462686567164178,0.03980099502487562,-0.68,0.29,0.053333333333333344,0.045
Walker2d-v5,friction,tvc200,tvc200_minus_vanilla,-0.3821277777777778,0.00040000000000000034,0.3825277777777778,0.05472636815920398,0.03482587064676617,-0.5777777777777778,0.61,0.033333333333333326,0.045
Walker2d-v5,friction,tvc225,tvc225_minus_vanilla,-0.31090555555555555,0.0006000000000000009,0.3115055555555556,0.08955223880597014,0.04975124378109453,-0.5177777777777778,0.755,0.022222222222222254,0.045
Walker2d-v5,friction,tvc250,tvc250_minus_vanilla,-0.14701666666666668,0.0006111111111111122,0.1476277777777778,0.10945273631840796,0.06467661691542288,-0.3755555555555556,0.855,0.022222222222222254,0.045
Walker2d-v5,friction,tvc275,tvc275_minus_vanilla,-0.10465555555555554,0.0006555555555555559,0.1053111111111111,0.11442786069651742,0.07462686567164178,-0.31333333333333335,0.93,0.01333333333333342,0.045
Walker2d-v5,friction,tvc300,tvc300_minus_vanilla,-0.012750000000000001,0.026277777777777775,0.03902777777777777,0.7412935323383084,0.7114427860696517,-0.24666666666666665,0.93,0.05111111111111111,0.385
Walker2d-v5,friction,tvc400,tvc400_minus_vanilla,0.019955555555555553,0.02004444444444444,8.888888888888945e-05,0.9701492537313433,0.9353233830845771,-0.00666666666666671,0.04,0.07333333333333336,0.995
Walker2d-v5,friction,tvc500,tvc500_minus_vanilla,-0.03682222222222222,0.0003555555555555556,0.03717777777777778,0.06467661691542288,0.03980099502487562,-0.10666666666666667,1.0,0.01333333333333342,0.045
Walker2d-v5,friction,vanilla,vanilla_minus_vanilla,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,friction_damping,tvc100,tvc100_minus_vanilla,-0.5141833333333333,0.0029222222222222228,0.5171055555555556,0.08955223880597014,0.05472636815920398,-0.7288888888888889,0.20500000000000002,0.0888888888888889,0.05
Walker2d-v5,friction_damping,tvc150,tvc150_minus_vanilla,-0.48745,0.0007888888888888889,0.4882388888888889,0.07462686567164178,0.03980099502487562,-0.688888888888889,0.315,0.046666666666666745,0.045
Walker2d-v5,friction_damping,tvc200,tvc200_minus_vanilla,-0.3862611111111111,0.00040000000000000094,0.3866611111111111,0.05970149253731343,0.03980099502487562,-0.58,0.6,0.028888888888888964,0.045
Walker2d-v5,friction_damping,tvc225,tvc225_minus_vanilla,-0.3141277777777778,0.0008444444444444449,0.3149722222222222,0.08955223880597014,0.05472636815920398,-0.5177777777777778,0.76,0.028888888888888964,0.045
Walker2d-v5,friction_damping,tvc250,tvc250_minus_vanilla,-0.15183333333333335,0.0006222222222222234,0.15245555555555557,0.09950248756218906,0.06467661691542288,-0.37333333333333335,0.855,0.020000000000000018,0.065
Walker2d-v5,friction_damping,tvc275,tvc275_minus_vanilla,-0.10476111111111111,0.0006444444444444453,0.10540555555555556,0.10945273631840796,0.06965174129353234,-0.31333333333333335,0.93,0.01333333333333342,0.08
Walker2d-v5,friction_damping,tvc300,tvc300_minus_vanilla,-0.01751111111111111,0.021977777777777777,0.03948888888888889,0.7562189054726368,0.7164179104477612,-0.2711111111111111,0.92,0.053333333333333344,0.485
Walker2d-v5,friction_damping,tvc400,tvc400_minus_vanilla,0.018522222222222218,0.018611111111111106,8.888888888888945e-05,0.9651741293532339,0.9353233830845771,-0.004444444444444473,0.035,0.0733333333333333,0.96
Walker2d-v5,friction_damping,tvc500,tvc500_minus_vanilla,-0.038444444444444455,0.0003666666666666674,0.038811111111111116,0.07462686567164178,0.03980099502487562,-0.09999999999999998,0.92,0.020000000000000018,0.065
Walker2d-v5,friction_damping,vanilla,vanilla_minus_vanilla,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,friction_mass,tvc100,tvc100_minus_vanilla,-0.34646428571428567,0.001732142857142857,0.3481964285714285,0.08955223880597014,0.08955223880597014,-0.5571428571428572,0.21,0.02857142857142858,0.015
Walker2d-v5,friction_mass,tvc150,tvc150_minus_vanilla,-0.32005357142857144,7.142857142857116e-05,0.320125,0.014925373134328358,0.009950248756218905,-0.46904761904761905,0.35000000000000003,0.00952380952380949,0.015
Walker2d-v5,friction_mass,tvc200,tvc200_minus_vanilla,-0.2253154761904762,0.00014285714285714233,0.22545833333333334,0.03482587064676617,0.024875621890547265,-0.35,0.59,0.00952380952380949,0.02
Walker2d-v5,friction_mass,tvc225,tvc225_minus_vanilla,-0.18428571428571427,0.00033928571428571417,0.18462499999999998,0.05472636815920398,0.04975124378109453,-0.30000000000000004,0.77,0.014285714285714235,0.025
Walker2d-v5,friction_mass,tvc250,tvc250_minus_vanilla,-0.10298809523809524,0.0008928571428571419,0.10388095238095238,0.1044776119402985,0.08955223880597014,-0.23095238095238094,0.81,0.023809523809523725,0.025
Walker2d-v5,friction_mass,tvc275,tvc275_minus_vanilla,-0.07575000000000001,0.0009404761904761905,0.0766904761904762,0.11442786069651742,0.09950248756218906,-0.1952380952380952,0.835,0.02857142857142858,0.08
Walker2d-v5,friction_mass,tvc300,tvc300_minus_vanilla,-0.020779761904761898,0.008226190476190475,0.02900595238095238,0.48258706467661694,0.43781094527363185,-0.1380952380952381,0.905,0.0452380952380953,0.12
Walker2d-v5,friction_mass,tvc400,tvc400_minus_vanilla,0.008154761904761903,0.009678571428571427,0.0015238095238095245,0.7562189054726368,0.6915422885572139,-0.014285714285714346,0.0,0.05238095238095239,0.99
Walker2d-v5,friction_mass,tvc500,tvc500_minus_vanilla,-0.03591666666666666,0.0002380952380952389,0.0361547619047619,0.06467661691542288,0.04477611940298507,-0.05952380952380948,0.43,0.011904761904761973,0.12
Walker2d-v5,friction_mass,vanilla,vanilla_minus_vanilla,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,friction_mass_damping,tvc100,tvc100_minus_vanilla,-0.3442142857142857,0.0014285714285714286,0.34564285714285714,0.0845771144278607,0.0845771144278607,-0.5499999999999999,0.195,0.02619047619047621,0.02
Walker2d-v5,friction_mass_damping,tvc150,tvc150_minus_vanilla,-0.3191845238095238,2.380952380952373e-05,0.3192083333333333,0.009950248756218905,0.004975124378109453,-0.46666666666666673,0.28500000000000003,0.004761904761904745,0.02
Walker2d-v5,friction_mass_damping,tvc200,tvc200_minus_vanilla,-0.2260059523809524,0.00023809523809523782,0.2262440476190476,0.03482587064676617,0.029850746268656716,-0.35,0.675,0.014285714285714346,0.015
Walker2d-v5,friction_mass_damping,tvc225,tvc225_minus_vanilla,-0.18992857142857142,0.0003809523809523807,0.19030952380952382,0.04477611940298507,0.03980099502487562,-0.30952380952380953,0.635,0.016666666666666607,0.025
Walker2d-v5,friction_mass_damping,tvc250,tvc250_minus_vanilla,-0.10695833333333334,0.0003333333333333327,0.10729166666666667,0.05970149253731343,0.04477611940298507,-0.22142857142857142,0.755,0.016666666666666607,0.02
Walker2d-v5,friction_mass_damping,tvc275,tvc275_minus_vanilla,-0.08266666666666667,0.00013095238095238104,0.08279761904761904,0.04477611940298507,0.03482587064676617,-0.19523809523809524,0.895,0.0071428571428571175,0.02
Walker2d-v5,friction_mass_damping,tvc300,tvc300_minus_vanilla,-0.022833333333333327,0.006583333333333333,0.029416666666666664,0.48258706467661694,0.44776119402985076,-0.14285714285714288,0.93,0.04523809523809519,0.155
Walker2d-v5,friction_mass_damping,tvc400,tvc400_minus_vanilla,0.008976190476190476,0.010095238095238095,0.0011190476190476185,0.8308457711442786,0.7810945273631841,-0.01904761904761909,0.075,0.047619047619047644,0.98
Walker2d-v5,friction_mass_damping,tvc500,tvc500_minus_vanilla,-0.037250000000000005,2.380952380952372e-05,0.03727380952380953,0.029850746268656716,0.009950248756218905,-0.06428571428571428,0.935,0.0023809523809523725,0.04
Walker2d-v5,friction_mass_damping,vanilla,vanilla_minus_vanilla,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,leg_left_actuator_gain,tvc100,tvc100_minus_vanilla,-0.6750888888888888,0.00010000000000000067,0.6751888888888888,0.07462686567164178,0.04477611940298507,-0.92,0.2,0.0022222222222222365,0.025
Walker2d-v5,leg_left_actuator_gain,tvc150,tvc150_minus_vanilla,-0.640511111111111,0.00010000000000000064,0.6406111111111111,0.05472636815920398,0.029850746268656716,-0.8555555555555556,0.36,0.004444444444444473,0.03
Walker2d-v5,leg_left_actuator_gain,tvc200,tvc200_minus_vanilla,-0.5123888888888889,1.1111111111111186e-05,0.5124,0.04477611940298507,0.004975124378109453,-0.7733333333333333,0.625,0.0022222222222222365,0.03
Walker2d-v5,leg_left_actuator_gain,tvc225,tvc225_minus_vanilla,-0.41875555555555555,0.0001444444444444454,0.4189,0.07960199004975124,0.03482587064676617,-0.6888888888888889,0.78,0.004444444444444473,0.03
Walker2d-v5,leg_left_actuator_gain,tvc250,tvc250_minus_vanilla,-0.2614777777777778,0.0,0.2614777777777778,0.01990049751243781,0.0,-0.5844444444444444,0.87,0.0,0.0
Walker2d-v5,leg_left_actuator_gain,tvc275,tvc275_minus_vanilla,-0.17402222222222222,0.00015555555555555657,0.17417777777777776,0.07462686567164178,0.04477611940298507,-0.45777777777777784,0.895,0.004444444444444473,0.03
Walker2d-v5,leg_left_actuator_gain,tvc300,tvc300_minus_vanilla,-0.10622777777777778,0.0,0.10622777777777778,0.009950248756218905,0.0,-0.40888888888888886,0.925,0.0,0.0
Walker2d-v5,leg_left_actuator_gain,tvc400,tvc400_minus_vanilla,-0.00047777777777778226,0.005322222222222216,0.005799999999999998,0.43781094527363185,0.3681592039800995,-0.026666666666666616,0.54,0.062222222222222234,1.0
Walker2d-v5,leg_left_actuator_gain,tvc500,tvc500_minus_vanilla,-0.06172777777777779,0.0,0.06172777777777779,0.0,0.0,-0.19333333333333336,0.985,-0.004444444444444473,0.0
Walker2d-v5,leg_left_actuator_gain,vanilla,vanilla_minus_vanilla,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walker2d-v5,leg_left_damping,tvc100,tvc100_minus_vanilla,-0.8048944444444445,0.0,0.8048944444444445,0.0945273631840796,0.0,-0.9666666666666667,0.23500000000000001,0.0,0.0
Walker2d-v5,leg_left_damping,tvc150,tvc150_minus_vanilla,-0.75305,0.0,0.75305,0.11940298507462686,0.0,-0.9666666666666667,0.43,0.0,0.0
Walker2d-v5,leg_left_damping,tvc200,tvc200_minus_vanilla,-0.5875722222222222,0.0,0.5875722222222222,0.15422885572139303,0.0,-0.9622222222222222,0.72,0.0,0.0
Walker2d-v5,leg_left_damping,tvc225,tvc225_minus_vanilla,-0.47572777777777775,5.555555555555535e-05,0.47578333333333334,0.208955223880597,0.014925373134328358,-0.9111111111111111,0.81,0.004444444444444473,0.20500000000000002
Walker2d-v5,leg_left_damping,tvc250,tvc250_minus_vanilla,-0.24670555555555554,0.0015666666666666663,0.2482722222222222,0.2736318407960199,0.08955223880597014,-0.74,0.895,0.033333333333333326,0.22
Walker2d-v5,leg_left_damping,tvc275,tvc275_minus_vanilla,-0.1666388888888889,0.001266666666666666,0.16790555555555556,0.26865671641791045,0.06467661691542288,-0.6311111111111112,0.9450000000000001,0.033333333333333326,0.22
Walker2d-v5,leg_left_damping,tvc300,tvc300_minus_vanilla,-0.06604444444444445,0.01675555555555555,0.08279999999999998,0.736318407960199,0.5422885572139303,-0.5511111111111111,0.9450000000000001,0.033333333333333326,0.22
