timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,deterministic_eval,xml_perturb,obs_noise_std,reward_noise_std,action_noise_std,action_replace_prob,xml_total_mass_scale,xml_body_mass_scale,xml_body_name_selector,xml_geom_friction_scale,xml_geom_friction_component,xml_geom_name_selector,xml_gravity_component_index,xml_gravity_component_value,xml_joint_damping_scale,xml_joint_name_selector,xml_actuator_gain_scale,xml_actuator_bias_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return,xml_actuator_joint_selector
1783522601,eval__Walker2d-v4__td3__klb100__leg_left_damping_1p5__seed1__pid3600229,td3,Walker2d-v4,1,20,1,klb100,leg_left_damping_1p5,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__1__1783434489/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__1__1783434489/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.5,leg_left_joint,1.0,1.0,429.6247311829455,6.601887324853322,427.08252054409775,428.77898818048413,421.39259862947245,440.6851019503527,
1783522606,eval__Walker2d-v4__td3__klb100__leg_left_damping_1p5__seed2__pid3600303,td3,Walker2d-v4,2,20,1,klb100,leg_left_damping_1p5,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__2__1783439243/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__2__1783439243/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.5,leg_left_joint,1.0,1.0,513.8579933416333,30.03233572405948,514.5803977782987,512.2990161994022,440.7635707432326,575.2631170242713,
1783522612,eval__Walker2d-v4__td3__klb100__leg_left_damping_1p5__seed3__pid3600365,td3,Walker2d-v4,3,20,1,klb100,leg_left_damping_1p5,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__3__1783439603/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__3__1783439603/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.5,leg_left_joint,1.0,1.0,757.5317494011622,117.18905787247074,725.8971556655899,727.463780733123,597.3063918701134,977.251913551746,
1783522619,eval__Walker2d-v4__td3__klb100__leg_left_damping_1p5__seed4__pid3600442,td3,Walker2d-v4,4,20,1,klb100,leg_left_damping_1p5,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__4__1783439905/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__4__1783439905/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.5,leg_left_joint,1.0,1.0,593.7322227153394,46.940831144044814,579.3478245233122,580.9522882050057,538.6988415601163,691.6953403570903,
1783522624,eval__Walker2d-v4__td3__klb100__leg_left_damping_1p5__seed5__pid3600518,td3,Walker2d-v4,5,20,1,klb100,leg_left_damping_1p5,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__5__1783440323/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__5__1783440323/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.5,leg_left_joint,1.0,1.0,726.9893240505673,204.81931394496868,710.9254779041914,736.1767581961328,431.88366925520086,1024.3043672850008,
1783522629,eval__Walker2d-v4__td3__klb100__leg_left_damping_1p7__seed1__pid3600590,td3,Walker2d-v4,1,20,1,klb100,leg_left_damping_1p7,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__1__1783434489/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__1__1783434489/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.7,leg_left_joint,1.0,1.0,430.7481639855485,7.652788550781488,427.7238969898183,429.0806637629063,420.6391033541717,449.5041223908932,
1783522635,eval__Walker2d-v4__td3__klb100__leg_left_damping_1p7__seed2__pid3600643,td3,Walker2d-v4,2,20,1,klb100,leg_left_damping_1p7,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__2__1783439243/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__2__1783439243/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.7,leg_left_joint,1.0,1.0,508.3564935136409,22.34566290183046,506.7553517884097,506.5954076278987,466.2189638251913,572.2029534137693,
1783522641,eval__Walker2d-v4__td3__klb100__leg_left_damping_1p7__seed3__pid3600680,td3,Walker2d-v4,3,20,1,klb100,leg_left_damping_1p7,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__3__1783439603/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__3__1783439603/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.7,leg_left_joint,1.0,1.0,768.02343923589,164.98317814255267,720.7852452167751,737.3902165154273,462.4309849749422,1083.3175651592258,
1783522648,eval__Walker2d-v4__td3__klb100__leg_left_damping_1p7__seed4__pid3600756,td3,Walker2d-v4,4,20,1,klb100,leg_left_damping_1p7,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__4__1783439905/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__4__1783439905/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.7,leg_left_joint,1.0,1.0,602.0530446030765,51.01629285014263,587.9371139732137,589.484794585069,537.9741915403988,708.4043040534923,
1783522653,eval__Walker2d-v4__td3__klb100__leg_left_damping_1p7__seed5__pid3600831,td3,Walker2d-v4,5,20,1,klb100,leg_left_damping_1p7,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__5__1783440323/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__5__1783440323/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.7,leg_left_joint,1.0,1.0,723.5582682307452,191.40572793892238,678.7776295547335,710.9753742010823,447.8440927504271,1021.5365829895715,
1783522658,eval__Walker2d-v4__td3__klb100__leg_left_damping_2p0__seed1__pid3600904,td3,Walker2d-v4,1,20,1,klb100,leg_left_damping_2p0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__1__1783434489/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__1__1783434489/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,2.0,leg_left_joint,1.0,1.0,430.7822677620026,7.486538172671855,429.71832856218384,429.7007193634149,417.85609359555747,446.8591907622724,
1783522664,eval__Walker2d-v4__td3__klb100__leg_left_damping_2p0__seed2__pid3600970,td3,Walker2d-v4,2,20,1,klb100,leg_left_damping_2p0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__2__1783439243/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__2__1783439243/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,2.0,leg_left_joint,1.0,1.0,518.3119263126525,23.44861295373978,521.5910556717963,519.8511431349406,467.3593323859912,561.874381889151,
1783522670,eval__Walker2d-v4__td3__klb100__leg_left_damping_2p0__seed3__pid3601045,td3,Walker2d-v4,3,20,1,klb100,leg_left_damping_2p0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__3__1783439603/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__3__1783439603/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,2.0,leg_left_joint,1.0,1.0,842.3287217424404,267.6150917331142,757.371318447674,780.7592818058563,583.3013003350379,1839.4910158964437,
1783522676,eval__Walker2d-v4__td3__klb100__leg_left_damping_2p0__seed4__pid3601093,td3,Walker2d-v4,4,20,1,klb100,leg_left_damping_2p0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__4__1783439905/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__4__1783439905/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,2.0,leg_left_joint,1.0,1.0,599.2888413687681,39.00869063509635,585.9631016043886,590.5022416886707,541.801425715613,685.882146298117,
1783522682,eval__Walker2d-v4__td3__klb100__leg_left_damping_2p0__seed5__pid3601158,td3,Walker2d-v4,5,20,1,klb100,leg_left_damping_2p0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__5__1783440323/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__5__1783440323/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,2.0,leg_left_joint,1.0,1.0,715.9185860720197,191.24207544818466,681.7394409491126,724.4603477358748,441.83098114691273,966.8590510410488,
1783522688,eval__Walker2d-v4__td3__klb100__thigh_left_actuator_gain_0__seed1__pid3601207,td3,Walker2d-v4,1,20,1,klb100,thigh_left_actuator_gain_0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__1__1783434489/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__1__1783434489/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.0,1.0,551.2483359702043,34.78485208281434,551.6402630487484,548.1817335614319,507.94371162773785,661.257782619319,thigh_left_joint
1783522693,eval__Walker2d-v4__td3__klb100__thigh_left_actuator_gain_0__seed2__pid3601284,td3,Walker2d-v4,2,20,1,klb100,thigh_left_actuator_gain_0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__2__1783439243/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__2__1783439243/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.0,1.0,546.146904294889,51.51366332048576,550.4286462724298,549.9562465532539,453.35792339394095,639.5260593201996,thigh_left_joint
1783522698,eval__Walker2d-v4__td3__klb100__thigh_left_actuator_gain_0__seed3__pid3601357,td3,Walker2d-v4,3,20,1,klb100,thigh_left_actuator_gain_0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__3__1783439603/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__3__1783439603/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.0,1.0,467.72680475188446,87.4404104287414,435.1503903275226,447.04647972337716,365.8693722174916,697.4989976226373,thigh_left_joint
1783522708,eval__Walker2d-v4__td3__klb100__thigh_left_actuator_gain_0__seed4__pid3601430,td3,Walker2d-v4,4,20,1,klb100,thigh_left_actuator_gain_0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__4__1783439905/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__4__1783439905/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.0,1.0,572.4895010754925,287.38625710029766,570.0737386720106,513.778858628957,230.85291168894557,993.4428307323856,thigh_left_joint
1783522716,eval__Walker2d-v4__td3__klb100__thigh_left_actuator_gain_0__seed5__pid3601507,td3,Walker2d-v4,5,20,1,klb100,thigh_left_actuator_gain_0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__5__1783440323/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__5__1783440323/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.0,1.0,1053.2936918908222,462.98533091919535,1059.5933648275168,1061.0805183869936,197.92953175582113,1977.369104118856,thigh_left_joint
1783522721,eval__Walker2d-v4__td3__klb100__thigh_left_actuator_gain_0p1__seed1__pid3601586,td3,Walker2d-v4,1,20,1,klb100,thigh_left_actuator_gain_0p1,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__1__1783434489/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__1__1783434489/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.1,1.0,485.15260206668626,33.3631181077623,495.718099960574,486.8970723608547,426.12839536327374,539.0565994825781,thigh_left_joint
1783522727,eval__Walker2d-v4__td3__klb100__thigh_left_actuator_gain_0p1__seed2__pid3601648,td3,Walker2d-v4,2,20,1,klb100,thigh_left_actuator_gain_0p1,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__2__1783439243/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__2__1783439243/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.1,1.0,536.7519935077046,53.808649776068926,526.5095117740073,531.7365496916888,454.79394099578167,667.1895365892755,thigh_left_joint
1783522732,eval__Walker2d-v4__td3__klb100__thigh_left_actuator_gain_0p1__seed3__pid3601722,td3,Walker2d-v4,3,20,1,klb100,thigh_left_actuator_gain_0p1,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__3__1783439603/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__3__1783439603/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.1,1.0,473.76513667904817,57.002645755065714,470.1757885709335,466.89925334825483,382.17177799716194,658.0138216824529,thigh_left_joint
1783522740,eval__Walker2d-v4__td3__klb100__thigh_left_actuator_gain_0p1__seed4__pid3601775,td3,Walker2d-v4,4,20,1,klb100,thigh_left_actuator_gain_0p1,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__4__1783439905/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__4__1783439905/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.1,1.0,601.2594175673493,309.88722561298346,747.5153156558724,603.9907672740144,226.1579820101657,1023.0905580719002,thigh_left_joint
1783522745,eval__Walker2d-v4__td3__klb100__thigh_left_actuator_gain_0p1__seed5__pid3601875,td3,Walker2d-v4,5,20,1,klb100,thigh_left_actuator_gain_0p1,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__5__1783440323/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__5__1783440323/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.1,1.0,667.2116510335363,97.78094947883284,632.8842743963266,640.9147935567538,528.6748028671474,875.6958437053462,thigh_left_joint
1783522751,eval__Walker2d-v4__td3__klb100__thigh_left_actuator_gain_0p2__seed1__pid3601927,td3,Walker2d-v4,1,20,1,klb100,thigh_left_actuator_gain_0p2,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__1__1783434489/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__1__1783434489/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.2,1.0,419.8198881315885,9.334000932406774,418.2657633556772,419.08584896704804,401.6910087877375,437.8807940017383,thigh_left_joint
1783522756,eval__Walker2d-v4__td3__klb100__thigh_left_actuator_gain_0p2__seed2__pid3601988,td3,Walker2d-v4,2,20,1,klb100,thigh_left_actuator_gain_0p2,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__2__1783439243/td3_kl_klb100.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb100__2__1783439243/td3_kl_klb100.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.2,1.0,528.8133506962929,36.61687228279837,531.9960401273725,529.2979235500616,469.3819020319405,590.7900672417095,thigh_left_joint
