timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,deterministic_eval,xml_perturb,obs_noise_std,reward_noise_std,action_noise_std,action_replace_prob,xml_total_mass_scale,xml_body_mass_scale,xml_body_name_selector,xml_geom_friction_scale,xml_geom_friction_component,xml_geom_name_selector,xml_gravity_component_index,xml_gravity_component_value,xml_joint_damping_scale,xml_joint_name_selector,xml_actuator_gain_scale,xml_actuator_bias_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return,xml_actuator_joint_selector
1783521674,eval__Walker2d-v4__td3__klb2__leg_left_actuator_gain_0p9__seed1__pid136549,td3,Walker2d-v4,1,20,1,klb2,leg_left_actuator_gain_0p9,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__1__1783319769/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__1__1783319769/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.9,1.0,779.1536240376761,421.7451239016254,1042.5889379428515,961.7441146402971,98.11993884781386,1058.012213860643,leg_left_joint
1783521684,eval__Walker2d-v4__td3__klb2__leg_left_actuator_gain_0p9__seed2__pid136589,td3,Walker2d-v4,2,20,1,klb2,leg_left_actuator_gain_0p9,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__2__1783322590/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__2__1783322590/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.9,1.0,805.4246534174661,344.73915058492975,947.6509197602601,946.9079299447563,-6.48031794436042,951.1994788131929,leg_left_joint
1783521695,eval__Walker2d-v4__td3__klb2__leg_left_actuator_gain_0p9__seed3__pid136638,td3,Walker2d-v4,3,20,1,klb2,leg_left_actuator_gain_0p9,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__3__1783322950/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__3__1783322950/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.9,1.0,928.0860303203566,8.04309828851688,925.4638560153,927.1086226348573,911.9590761403052,942.2078990784528,leg_left_joint
1783521706,eval__Walker2d-v4__td3__klb2__leg_left_actuator_gain_0p9__seed4__pid136688,td3,Walker2d-v4,4,20,1,klb2,leg_left_actuator_gain_0p9,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__4__1783323032/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__4__1783323032/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.9,1.0,1055.5557401780911,8.871805240408298,1054.170184140116,1055.2694448394407,1042.4647981427454,1075.1519096939,leg_left_joint
1783521712,eval__Walker2d-v4__td3__klb2__leg_left_actuator_gain_0p9__seed5__pid136744,td3,Walker2d-v4,5,20,1,klb2,leg_left_actuator_gain_0p9,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__5__1783324840/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__5__1783324840/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,0.9,1.0,586.9663153050265,303.35833086451083,465.45378992255706,488.34532197454337,216.9807123216945,1256.7842694434707,leg_left_joint
1783521722,eval__Walker2d-v4__td3__klb2__leg_left_actuator_gain_1p0__seed1__pid136791,td3,Walker2d-v4,1,20,1,klb2,leg_left_actuator_gain_1p0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__1__1783319769/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__1__1783319769/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,1.0,1.0,840.1658306746695,430.701442864033,1048.454668222609,1048.6347145410814,-42.55205920314319,1057.9660105283695,leg_left_joint
1783521732,eval__Walker2d-v4__td3__klb2__leg_left_actuator_gain_1p0__seed2__pid136827,td3,Walker2d-v4,2,20,1,klb2,leg_left_actuator_gain_1p0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__2__1783322590/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__2__1783322590/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,1.0,1.0,852.9838302149412,283.6403872875937,945.6761372093034,945.5501407764268,8.930885354199962,950.5745933966069,leg_left_joint
1783521743,eval__Walker2d-v4__td3__klb2__leg_left_actuator_gain_1p0__seed3__pid136874,td3,Walker2d-v4,3,20,1,klb2,leg_left_actuator_gain_1p0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__3__1783322950/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__3__1783322950/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,1.0,1.0,929.1389777023721,7.077941953541305,927.1967072299932,927.9017265506596,921.3539766770573,943.9182415839575,leg_left_joint
1783521754,eval__Walker2d-v4__td3__klb2__leg_left_actuator_gain_1p0__seed4__pid136922,td3,Walker2d-v4,4,20,1,klb2,leg_left_actuator_gain_1p0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__4__1783323032/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__4__1783323032/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,1.0,1.0,970.012136129308,262.25034287418254,1054.579155333409,1054.614606043019,202.83553400143643,1068.7651555327186,leg_left_joint
1783521759,eval__Walker2d-v4__td3__klb2__leg_left_actuator_gain_1p0__seed5__pid136958,td3,Walker2d-v4,5,20,1,klb2,leg_left_actuator_gain_1p0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__5__1783324840/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__5__1783324840/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,1.0,1.0,517.5744326407429,262.17442533296617,429.93188605390185,451.88514759229395,140.52844160703808,1315.952775649012,leg_left_joint
