timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,deterministic_eval,xml_perturb,obs_noise_std,reward_noise_std,action_noise_std,action_replace_prob,xml_total_mass_scale,xml_body_mass_scale,xml_body_name_selector,xml_geom_friction_scale,xml_geom_friction_component,xml_geom_name_selector,xml_gravity_component_index,xml_gravity_component_value,xml_joint_damping_scale,xml_joint_name_selector,xml_actuator_gain_scale,xml_actuator_bias_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return,xml_actuator_joint_selector
1783521069,eval__Walker2d-v4__td3__vanilla__foot_left_actuator_gain_1p5__seed1__pid3016918,td3,Walker2d-v4,1,20,1,vanilla,foot_left_actuator_gain_1p5,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__1__1783132180/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__1__1783132180/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,1.5,1.0,881.2982513997931,148.17691451841202,929.8509403204041,892.232393214038,662.4962694583284,1112.5299325825752,foot_left_joint
1783521078,eval__Walker2d-v4__td3__vanilla__foot_left_actuator_gain_1p5__seed2__pid3016953,td3,Walker2d-v4,2,20,1,vanilla,foot_left_actuator_gain_1p5,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__2__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__2__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,1.5,1.0,3166.134948560621,1610.5115776905768,4053.7610119942783,4053.910605617405,145.41335144564331,4116.720663608561,foot_left_joint
1783521086,eval__Walker2d-v4__td3__vanilla__foot_left_actuator_gain_1p5__seed3__pid3017022,td3,Walker2d-v4,3,20,1,vanilla,foot_left_actuator_gain_1p5,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__3__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__3__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,1.5,1.0,2331.839746197387,1218.3789089651336,3239.188949577466,2446.6755778741,890.3310722466688,3588.4164855689205,foot_left_joint
1783521095,eval__Walker2d-v4__td3__vanilla__foot_left_actuator_gain_1p5__seed4__pid3017057,td3,Walker2d-v4,4,20,1,vanilla,foot_left_actuator_gain_1p5,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__4__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__4__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,1.5,1.0,2683.405728031836,746.5263507981384,2644.594632101832,2694.786559248368,1692.9052505928119,3498.2285684832814,foot_left_joint
1783521100,eval__Walker2d-v4__td3__vanilla__foot_left_actuator_gain_1p5__seed5__pid3017123,td3,Walker2d-v4,5,20,1,vanilla,foot_left_actuator_gain_1p5,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__5__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__5__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,1.5,1.0,950.9997328682166,187.71539876666853,948.5497912148869,942.3309884245737,679.7184931284913,1432.4540464131169,foot_left_joint
1783521106,eval__Walker2d-v4__td3__vanilla__foot_left_actuator_gain_1p7__seed1__pid3017158,td3,Walker2d-v4,1,20,1,vanilla,foot_left_actuator_gain_1p7,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__1__1783132180/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__1__1783132180/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,1.7,1.0,893.1902847094567,244.11130130609027,884.9736340636966,861.3864739061657,554.6458055380095,1449.603561884552,foot_left_joint
1783521115,eval__Walker2d-v4__td3__vanilla__foot_left_actuator_gain_1p7__seed2__pid3017223,td3,Walker2d-v4,2,20,1,vanilla,foot_left_actuator_gain_1p7,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__2__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__2__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,1.7,1.0,3363.351952920403,1237.3813879826264,4017.0311486568708,4000.994959837929,433.7361983836378,4210.900107246766,foot_left_joint
1783521123,eval__Walker2d-v4__td3__vanilla__foot_left_actuator_gain_1p7__seed3__pid3017260,td3,Walker2d-v4,3,20,1,vanilla,foot_left_actuator_gain_1p7,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__3__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__3__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,1.7,1.0,2251.509985431798,1236.9239287411133,2815.772582624,2375.62175657755,304.2998291212608,3612.5181660806343,foot_left_joint
1783521131,eval__Walker2d-v4__td3__vanilla__foot_left_actuator_gain_1p7__seed4__pid3017326,td3,Walker2d-v4,4,20,1,vanilla,foot_left_actuator_gain_1p7,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__4__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__4__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,1.7,1.0,2620.3231016173872,713.5302315251394,2553.5918350098937,2658.5406155581045,1655.6789278301549,3431.4206432386554,foot_left_joint
1783521136,eval__Walker2d-v4__td3__vanilla__foot_left_actuator_gain_1p7__seed5__pid3017361,td3,Walker2d-v4,5,20,1,vanilla,foot_left_actuator_gain_1p7,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__5__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__5__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,1.7,1.0,709.103720276535,232.13028025945286,610.8643588194309,622.8369742223188,534.4857914173454,1331.2305911680419,foot_left_joint
1783521141,eval__Walker2d-v4__td3__vanilla__foot_left_actuator_gain_2p0__seed1__pid3017426,td3,Walker2d-v4,1,20,1,vanilla,foot_left_actuator_gain_2p0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__1__1783132180/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__1__1783132180/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,2.0,1.0,813.1182474362665,396.9860166529291,688.5998760850464,712.8383776748223,371.6254240448116,1939.0362679448103,foot_left_joint
1783521148,eval__Walker2d-v4__td3__vanilla__foot_left_actuator_gain_2p0__seed2__pid3017462,td3,Walker2d-v4,2,20,1,vanilla,foot_left_actuator_gain_2p0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__2__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__2__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,2.0,1.0,2194.3718587454414,1398.4944323772136,2004.109504781291,2151.139412373889,419.23005903756336,4040.242508191956,foot_left_joint
1783521155,eval__Walker2d-v4__td3__vanilla__foot_left_actuator_gain_2p0__seed3__pid3017497,td3,Walker2d-v4,3,20,1,vanilla,foot_left_actuator_gain_2p0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__3__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__3__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,2.0,1.0,1557.5785118846632,988.9897713514167,1075.4326958211263,1291.3987593120924,566.884480683037,3455.529019361504,foot_left_joint
1783521163,eval__Walker2d-v4__td3__vanilla__foot_left_actuator_gain_2p0__seed4__pid3017562,td3,Walker2d-v4,4,20,1,vanilla,foot_left_actuator_gain_2p0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__4__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__4__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,2.0,1.0,2091.6486201441194,787.489476159443,2183.3011673823366,2108.2927357294698,753.4129011909371,3361.514490197835,foot_left_joint
1783521167,eval__Walker2d-v4__td3__vanilla__foot_left_actuator_gain_2p0__seed5__pid3017597,td3,Walker2d-v4,5,20,1,vanilla,foot_left_actuator_gain_2p0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__5__1783132179/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__5__1783132179/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,1.0,,2.0,1.0,604.261743086599,113.88223314049294,603.0884255311314,599.5878036919099,465.7766918215853,945.1905901750309,foot_left_joint
1783521172,eval__Walker2d-v4__td3__vanilla__foot_left_damping_0__seed1__pid3017662,td3,Walker2d-v4,1,20,1,vanilla,foot_left_damping_0,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__1__1783132180/td3_kl_vanilla.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_vanilla__1__1783132180/td3_kl_vanilla.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,0.0,foot_left_joint,1.0,1.0,959.4854448111357,346.138437562916,897.5092633844639,882.3636343484308,677.0945441819747,2317.613313895442,
