timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,deterministic_eval,xml_perturb,obs_noise_std,reward_noise_std,action_noise_std,action_replace_prob,xml_total_mass_scale,xml_body_mass_scale,xml_body_name_selector,xml_geom_friction_scale,xml_geom_friction_component,xml_geom_name_selector,xml_gravity_component_index,xml_gravity_component_value,xml_joint_damping_scale,xml_joint_name_selector,xml_actuator_gain_scale,xml_actuator_bias_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return,xml_actuator_joint_selector
1783521763,eval__Walker2d-v4__td3__klb2__thigh_left_damping_0p1__seed1__pid2685813,td3,Walker2d-v4,1,20,1,klb2,thigh_left_damping_0p1,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__1__1783319769/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__1__1783319769/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,0.1,thigh_left_joint,1.0,1.0,405.97013971708895,441.4874765268797,184.76227820944237,268.2699075554369,-20.8074135540637,1056.1289187455989,
1783521772,eval__Walker2d-v4__td3__klb2__thigh_left_damping_0p1__seed2__pid2685874,td3,Walker2d-v4,2,20,1,klb2,thigh_left_damping_0p1,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__2__1783322590/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__2__1783322590/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,0.1,thigh_left_joint,1.0,1.0,852.9475179272197,282.67417580155194,945.7680714323606,946.039540132557,13.267000490165124,950.6567955821448,
1783521782,eval__Walker2d-v4__td3__klb2__thigh_left_damping_0p1__seed3__pid2685910,td3,Walker2d-v4,3,20,1,klb2,thigh_left_damping_0p1,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__3__1783322950/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__3__1783322950/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,0.1,thigh_left_joint,1.0,1.0,928.02024678878,6.969617469516628,925.8705939383946,927.3349209282629,917.8644329202282,938.1111942686883,
1783521791,eval__Walker2d-v4__td3__klb2__thigh_left_damping_0p1__seed4__pid2685979,td3,Walker2d-v4,4,20,1,klb2,thigh_left_damping_0p1,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__4__1783323032/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__4__1783323032/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,0.1,thigh_left_joint,1.0,1.0,1011.5250312715967,189.91492176583478,1053.5333754665126,1053.7135525370797,205.3187095410655,1070.1785654566152,
1783521797,eval__Walker2d-v4__td3__klb2__thigh_left_damping_0p1__seed5__pid2686045,td3,Walker2d-v4,5,20,1,klb2,thigh_left_damping_0p1,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__5__1783324840/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__5__1783324840/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,0.1,thigh_left_joint,1.0,1.0,556.8638110885656,277.19771822898497,457.6620449237257,472.2814739446828,263.0875581016828,1213.425870744745,
1783521802,eval__Walker2d-v4__td3__klb2__thigh_left_damping_0p2__seed1__pid2686097,td3,Walker2d-v4,1,20,1,klb2,thigh_left_damping_0p2,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__1__1783319769/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__1__1783319769/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,0.2,thigh_left_joint,1.0,1.0,473.1369077135811,482.032366421514,169.2994851766503,414.0574292523682,-27.802294502685417,1053.6414943416003,
1783521811,eval__Walker2d-v4__td3__klb2__thigh_left_damping_0p2__seed2__pid2686133,td3,Walker2d-v4,2,20,1,klb2,thigh_left_damping_0p2,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__2__1783322590/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__2__1783322590/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,0.2,thigh_left_joint,1.0,1.0,807.4808805161406,340.19836145725264,945.6076898327367,946.2185059780131,-4.659519813291835,950.331202334398,
1783521820,eval__Walker2d-v4__td3__klb2__thigh_left_damping_0p2__seed3__pid2686185,td3,Walker2d-v4,3,20,1,klb2,thigh_left_damping_0p2,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__3__1783322950/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__3__1783322950/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,0.2,thigh_left_joint,1.0,1.0,928.0220294779747,7.459769737316215,924.6300286326982,927.2169075616073,916.1106080225077,939.6310493022769,
1783521830,eval__Walker2d-v4__td3__klb2__thigh_left_damping_0p2__seed4__pid2686221,td3,Walker2d-v4,4,20,1,klb2,thigh_left_damping_0p2,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__4__1783323032/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__4__1783323032/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,0.2,thigh_left_joint,1.0,1.0,1013.4345819472608,190.45614117093677,1055.0308913990038,1054.948078429621,205.13168503371355,1076.7818238558161,
1783521835,eval__Walker2d-v4__td3__klb2__thigh_left_damping_0p2__seed5__pid2686336,td3,Walker2d-v4,5,20,1,klb2,thigh_left_damping_0p2,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__5__1783324840/td3_kl_klb2.cleanrl_model,/home/users/am1015/rl_runs_td3_walker_kl_20260703_td3_kl_softrobust_5seed_rerun/Walker2d-v4__td3_kl_klb2__5__1783324840/td3_kl_klb2.cleanrl_model.norm_stats.npz,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,0.2,thigh_left_joint,1.0,1.0,615.766454413529,290.12567497565936,566.241199180265,555.7040277147336,230.37023485524415,1387.1559696802951,
